,Unnamed: 0_x,person_id,arrest_id_x,charge_degree,offense_category,arrest_date_event,Unnamed: 0_y,arrest_id_y,age_at_arrest,sex,race,arrest_date_univ,y,current_charge_felony,num_fel_arrests_last_year,pred_lr,pred_dt
2283,4453,74595,9666451,misdemeanor,other,2014-03-05,148,2568623,38.24109589041096,M,Black,2018-12-10,0,0.0,0,0,0
2161,5320,69474,19589416,misdemeanor,other,2012-02-11,106,6460426,30.30958904109589,F,White,2016-11-07,0,0.0,0,0,0
307,4713,11936,6992737,misdemeanor,property,2016-06-01,20,7158353,60.92602739726028,M,Black,2016-05-05,0,0.0,2,0,0
4670,1484,951591,7979877,misdemeanor,property,2015-09-08,30,5053353,26.58356164383561,M,Black,2017-10-06,0,0.0,0,0,0
1440,736,49472,8878812,misdemeanor,drug,2014-11-18,119,7563566,32.298630136986304,M,Black,2016-01-14,0,0.0,0,0,0
169,765,8089,8733080,misdemeanor,property,2015-01-13,586,4652942,22.35890410958904,M,Black,2017-12-12,0,0.0,0,0,0
6410,5658,3192537,5291769,misdemeanor,other,2017-08-26,924,5291769,49.96986301369863,M,White,2017-08-26,0,0.0,0,0,0
536,849,19626,2396191,felony,violent,2019-01-14,263,4180689,21.15890410958904,F,mixed,2018-03-14,1,0.0,0,0,0
4895,2046,1009164,829364,misdemeanor,property,2019-10-13,804,7293010,26.153424657534245,M,Black,2016-03-30,0,0.0,0,0,0
4411,3293,861665,4936339,misdemeanor,property,2017-10-28,333,5132759,34.63835616438356,M,Black,2017-09-23,0,0.0,0,0,0
3688,648,320960,7234710,misdemeanor,property,2016-04-14,831,7234710,29.51780821917808,M,White,2016-04-14,0,0.0,0,0,0
5582,5599,1301492,3262072,misdemeanor,property,2018-07-28,910,4810567,26.76438356164384,M,Black,2017-11-16,0,0.0,1,0,0
3220,5974,122092,10211190,misdemeanor,other,2013-09-02,442,2547343,45.96986301369863,M,mixed,2018-12-13,0,0.0,0,0,0
4815,5134,995275,1753999,misdemeanor,other,2020-05-31,790,6390045,45.11506849315069,M,mixed,2016-11-23,0,0.0,0,0,0
2908,4328,91718,6969000,misdemeanor,other,2016-06-09,25,6028961,29.572602739726022,M,Black,2017-03-09,0,0.0,0,0,0
720,2521,25523,6757648,misdemeanor,violent,2016-08-11,314,5666449,29.742465753424657,M,Black,2017-06-08,0,0.0,0,0,0
6178,3300,2455042,5960269,misdemeanor,property,2017-03-29,932,5469978,51.64657534246575,M,Black,2017-07-24,0,0.0,0,0,0
395,135,14773,8559566,misdemeanor,violent,2015-03-09,792,6072762,28.04383561643836,M,White,2017-02-25,0,0.0,1,0,0
2528,241,79024,11996714,misdemeanor,property,2017-11-13,52,6759183,37.75616438356165,M,Black,2016-08-10,0,0.0,0,0,0
326,810,13178,5152630,misdemeanor,violent,2017-09-19,363,6641052,20.01095890410959,M,Black,2016-09-13,0,0.0,5,0,0
3595,280,306222,8099736,misdemeanor,drug,2015-08-01,409,6809493,24.671232876712327,M,Black,2016-07-26,0,0.0,2,0,0
5731,6244,1423711,5972614,misdemeanor,other,2017-03-25,310,5972614,19.38082191780822,M,White,2017-03-25,0,0.0,0,0,0
133,1265,5400,3061999,felony,property,2018-09-06,642,4292218,27.21917808219178,M,Black,2018-02-22,0,0.0,0,0,0
1022,5408,29538,10488555,misdemeanor,other,2013-05-30,756,4502396,35.553424657534244,M,Black,2018-01-16,0,0.0,1,0,0
928,61,27586,1539637,misdemeanor,other,2019-05-29,145,6049427,22.48767123287672,M,mixed,2017-03-03,0,0.0,0,0,0
5739,3264,1435646,8205741,misdemeanor,property,2015-07-01,847,4155587,32.99452054794521,F,White,2018-03-20,0,0.0,0,0,0
5220,3395,1075503,9918761,misdemeanor,property,2013-12-10,212,6623957,61.09041095890411,M,Black,2016-09-19,0,0.0,1,0,0
3163,3424,106675,10661605,misdemeanor,property,2013-03-30,292,6671035,23.64109589041096,M,Black,2016-09-05,0,0.0,0,0,0
6058,2104,1802254,6027429,misdemeanor,drug,2017-03-09,508,6027429,24.63287671232877,F,White,2017-03-09,0,0.0,0,0,0
3879,1756,344444,2005073,misdemeanor,property,2019-03-25,270,4865164,27.265753424657536,M,Black,2017-11-06,0,0.0,1,0,0
4073,2641,531993,8639387,misdemeanor,property,2015-02-07,802,5598101,52.59178082191781,M,White,2017-06-23,0,0.0,1,0,0
4794,1055,990371,2021094,misdemeanor,violent,2019-03-21,989,3711442,40.96438356164384,M,Black,2018-05-24,0,0.0,0,0,0
4570,5019,913768,11101891,misdemeanor,other,2012-10-19,675,7583303,41.04383561643836,M,Black,2016-01-08,0,0.0,0,0,0
386,4524,14260,12005344,misdemeanor,property,2018-01-15,625,12005344,19.30958904109589,M,,2018-01-15,0,0.0,0,0,0
3001,3614,92636,5128118,misdemeanor,property,2017-09-24,896,5155920,56.05479452054794,M,Black,2017-09-19,0,0.0,0,0,0
6216,3139,2558637,1280132,misdemeanor,violent,2019-07-18,318,5052563,19.43013698630137,F,White,2017-10-07,0,0.0,0,0,0
4396,3034,860034,4689683,misdemeanor,violent,2017-12-06,530,4689683,41.83287671232877,M,Black,2017-12-06,0,0.0,0,0,0
1652,2427,56090,7054828,misdemeanor,property,2016-05-15,362,6916269,18.29041095890411,M,White,2016-06-25,0,0.0,0,0,0
5651,2670,1309027,6938320,misdemeanor,drug,2016-06-17,708,3066846,33.394520547945206,M,White,2018-09-06,0,0.0,0,0,0
4856,4889,1003853,4740043,misdemeanor,property,2017-11-28,393,3388991,42.69041095890411,M,White,2018-07-23,0,0.0,1,0,0
3326,3700,202960,7879850,misdemeanor,drug,2015-10-09,777,4331087,38.224657534246575,M,Black,2018-02-15,0,0.0,0,0,0
3361,3714,212874,7425165,misdemeanor,property,2016-02-23,250,7184393,41.35068493150685,M,mixed,2016-04-29,0,0.0,1,0,0
4386,3219,848761,6836171,misdemeanor,drug,2016-07-18,613,7291921,30.10410958904109,M,White,2016-03-31,0,0.0,0,0,0
3511,2307,253477,7309176,felony,property,2016-03-25,970,7019251,51.3013698630137,M,White,2016-05-24,0,0.0,0,0,0
836,4332,26679,7012487,felony,property,2016-05-26,224,6916481,31.117808219178084,M,Black,2016-06-25,1,0.0,0,0,0
2003,5978,65964,10398758,misdemeanor,other,2013-06-30,229,6725060,24.34794520547945,M,Black,2016-08-20,0,0.0,1,0,0
5090,242,1065031,12005396,felony,property,2018-01-06,696,4549790,33.85753424657534,M,White,2018-01-06,1,0.0,0,0,0
3325,3899,198393,5083273,felony,violent,2017-10-02,765,5083273,27.68219178082192,M,Black,2017-10-02,0,1.0,0,0,0
1756,4845,57265,11119061,misdemeanor,drug,2012-10-14,116,5435848,31.40821917808219,M,Black,2017-07-29,0,0.0,0,0,0
4474,990,909386,2837267,misdemeanor,violent,2018-10-18,53,6072822,25.61917808219178,M,Black,2017-02-25,0,0.0,0,0,0
6355,4077,3071637,5672065,misdemeanor,property,2017-06-07,687,5672065,42.41917808219178,F,mixed,2017-06-07,0,0.0,0,0,0
4767,1622,988101,987634,misdemeanor,drug,2019-09-12,57,6185866,33.271232876712325,M,Black,2017-01-28,0,0.0,0,0,0
2449,4083,77608,4199387,misdemeanor,property,2018-03-12,934,4613060,36.35890410958904,F,White,2017-12-20,0,0.0,1,0,0
904,3862,27558,7965288,misdemeanor,property,2015-09-11,54,4448872,37.512328767123286,M,Black,2018-01-25,0,0.0,1,0,0
302,1427,11936,5953583,felony,drug,2017-03-30,20,7158353,60.92602739726028,M,Black,2016-05-05,1,0.0,2,0,0
4293,4637,725268,5048149,misdemeanor,property,2017-10-09,492,6889724,30.73972602739726,M,mixed,2016-07-05,0,0.0,0,0,0
4958,2374,1052139,8212417,misdemeanor,other,2015-06-29,891,6537189,48.367123287671234,M,White,2016-10-14,0,0.0,0,0,0
2031,470,66832,7988420,felony,violent,2015-09-04,892,4100820,33.62465753424657,M,Black,2018-03-28,0,0.0,1,0,0
4807,942,995275,6390045,misdemeanor,drug,2016-11-23,790,6390045,45.11506849315069,M,mixed,2016-11-23,0,0.0,0,0,0
6231,5835,2559192,5519404,misdemeanor,other,2017-07-12,694,6055237,65.05205479452054,M,Black,2017-03-02,0,0.0,0,0,0
3386,6127,220893,6065254,misdemeanor,other,2017-02-28,523,7488749,18.24109589041096,F,Black,2016-02-08,0,0.0,0,0,0
1281,1626,44159,750902,felony,drug,2019-10-29,531,4537309,38.42465753424658,M,Black,2018-01-09,0,1.0,0,0,0
4667,919,951591,7691328,misdemeanor,violent,2015-12-04,30,5053353,26.58356164383561,M,Black,2017-10-06,0,0.0,0,0,0
4755,1742,982966,9717407,misdemeanor,violent,2014-02-12,915,6970994,28.26027397260274,M,Black,2016-06-08,0,0.0,0,0,0
4859,3171,1004917,7465428,misdemeanor,property,2016-02-14,22,7465428,30.432876712328767,F,Black,2016-02-14,0,0.0,0,0,0
95,1820,4741,5771775,misdemeanor,property,2017-05-15,421,4609251,33.49589041095891,M,White,2017-12-21,0,0.0,0,0,0
3992,3657,434345,11595615,misdemeanor,violent,2012-05-04,482,5527499,52.1972602739726,F,mixed,2017-07-10,0,0.0,0,0,0
4522,4873,910635,9583457,misdemeanor,other,2014-04-01,841,4973877,61.01643835616439,M,Black,2017-10-22,0,0.0,0,0,0
4394,3035,848793,3173957,misdemeanor,violent,2018-08-17,366,3173957,25.6027397260274,M,Black,2018-08-17,0,0.0,0,0,0
2793,4807,84823,3862328,felony,drug,2018-04-26,400,2922877,24.0,M,Black,2018-10-02,0,0.0,3,0,0
3548,3526,260781,3059136,felony,violent,2018-09-07,589,3059137,19.3972602739726,M,Black,2018-09-07,1,0.0,0,0,0
3332,3461,203355,7279968,misdemeanor,violent,2016-04-02,669,7279968,39.8054794520548,M,mixed,2016-04-02,0,0.0,0,0,0
1249,2879,43143,3403134,felony,property,2018-07-19,971,4414756,35.93150684931507,M,White,2018-01-31,0,0.0,0,0,0
1101,4046,33633,6777468,misdemeanor,property,2016-08-05,169,6995174,18.2986301369863,M,mixed,2016-06-01,0,0.0,0,0,0
4922,1010,1023093,3493710,misdemeanor,property,2018-07-04,64,3493710,18.852054794520548,M,Black,2018-07-04,0,0.0,0,0,0
2537,4514,79024,2953447,felony,property,2018-09-26,52,6759183,37.75616438356165,M,Black,2016-08-10,0,0.0,0,0,0
6209,3137,2556504,1781416,misdemeanor,violent,2019-05-05,239,5118851,39.15068493150685,F,White,2017-09-26,0,0.0,0,0,0
2653,4863,82063,9048406,misdemeanor,other,2014-09-18,352,6471124,26.175342465753424,M,Black,2016-11-03,0,0.0,0,0,0
5833,5147,1509614,5853980,misdemeanor,other,2017-04-22,424,7369356,52.19178082191781,M,White,2016-03-09,0,0.0,0,0,0
5039,3209,1061804,28625834,misdemeanor,drug,2012-08-27,355,7382549,28.82191780821918,M,White,2016-03-07,0,0.0,0,0,0
6377,6289,3103734,6101374,misdemeanor,other,2017-02-17,721,6101374,23.493150684931507,M,mixed,2017-02-17,0,0.0,0,0,0
3327,3739,202960,5894579,misdemeanor,property,2017-04-13,777,4331087,38.224657534246575,M,Black,2018-02-15,0,0.0,0,0,0
670,2469,24916,5754270,misdemeanor,drug,2017-05-19,985,5675336,18.75068493150685,M,Black,2017-06-06,0,0.0,0,0,0
5274,3138,1114653,1254596,misdemeanor,violent,2019-07-23,78,3399268,39.16712328767123,M,Black,2018-07-20,0,0.0,0,0,0
2030,449,66832,11341319,misdemeanor,drug,2012-07-30,892,4100820,33.62465753424657,M,Black,2018-03-28,0,0.0,1,0,0
1825,1639,59002,7765697,misdemeanor,violent,2015-11-12,902,4481139,39.21095890410959,M,Black,2018-01-19,0,0.0,0,0,0
1941,2937,64186,2238345,misdemeanor,other,2019-02-13,917,6203506,35.85753424657534,M,Black,2017-01-24,0,0.0,0,0,0
456,5773,15340,10702888,misdemeanor,other,2013-03-16,237,5697246,39.5972602739726,M,White,2017-05-31,0,0.0,0,0,0
1338,2353,46101,2724499,misdemeanor,other,2018-11-08,585,2788963,46.00547945205479,M,White,2018-10-29,0,0.0,0,0,0
3980,1876,404843,3157446,misdemeanor,property,2018-08-20,322,3550258,32.032876712328765,M,mixed,2018-06-23,0,0.0,0,0,0
744,4216,26152,8091522,misdemeanor,violent,2015-08-05,671,4957370,27.528767123287672,M,Black,2017-10-24,0,0.0,1,0,0
4459,4935,908756,194967,misdemeanor,property,2020-02-22,350,7027943,35.915068493150685,M,Black,2016-05-21,0,0.0,0,0,0
5944,5810,1609935,9803656,misdemeanor,other,2014-01-14,406,7395386,41.40547945205479,,,2016-03-02,0,0.0,0,0,0
5369,1769,1129862,6652578,felony,violent,2016-09-09,390,7422871,30.457534246575342,M,White,2016-02-23,1,1.0,0,0,0
3213,6074,115968,1413859,misdemeanor,other,2019-06-22,768,7003779,30.983561643835618,M,Black,2016-05-30,0,0.0,0,0,0
1927,3064,63935,7274361,misdemeanor,property,2016-04-05,341,7021379,29.64109589041096,F,White,2016-05-24,0,0.0,1,0,0
5200,5959,1072559,5628439,misdemeanor,other,2017-06-18,467,6845142,55.02739726027397,M,White,2016-07-15,0,0.0,0,0,0
2043,3965,66936,9517416,misdemeanor,drug,2014-04-23,926,4531245,46.2958904109589,M,Black,2018-01-10,0,0.0,0,0,0
4333,2583,780358,4692540,misdemeanor,drug,2017-12-05,660,4692540,32.16712328767123,M,White,2017-12-05,0,0.0,0,0,0
4505,1302,910635,10399454,misdemeanor,property,2013-06-29,841,4973877,61.01643835616439,M,Black,2017-10-22,0,0.0,0,0,0
5325,5178,1124386,6928740,felony,drug,2016-06-21,399,6928740,19.56164383561644,M,Black,2016-06-21,0,0.0,1,0,0
2905,4253,91718,6162321,misdemeanor,property,2017-02-04,25,6028961,29.572602739726022,M,Black,2017-03-09,0,0.0,0,0,0
1489,4804,50827,2922798,misdemeanor,other,2018-10-02,716,5665899,21.778082191780825,M,Black,2017-06-08,0,0.0,3,0,0
740,4125,26152,6443913,felony,property,2016-11-13,671,4957370,27.528767123287672,M,Black,2017-10-24,0,0.0,1,0,0
2584,1960,80524,8854161,felony,property,2014-11-25,828,6978316,38.4,M,Black,2016-06-06,1,0.0,5,0,0
6419,2579,3212405,6286340,felony,property,2017-01-02,940,6143190,27.942465753424656,M,Black,2017-02-08,0,0.0,1,0,0
2358,3122,75450,5560397,misdemeanor,property,2017-07-04,81,7462166,53.10410958904109,M,White,2016-02-16,0,0.0,0,0,0
2610,4414,81290,4524599,misdemeanor,other,2018-01-11,575,4524599,20.134246575342463,M,Black,2018-01-11,0,0.0,0,0,0
3413,6495,228688,2445999,misdemeanor,drug,2019-01-04,780,6486852,22.01095890410959,M,Black,2016-10-29,0,0.0,0,0,0
1437,4715,49237,4227943,misdemeanor,drug,2018-03-06,96,6507127,20.09041095890411,M,Black,2016-10-22,0,0.0,0,0,0
1821,4912,58583,4285077,felony,drug,2018-02-24,266,3982258,27.813698630136987,M,Black,2018-04-07,0,0.0,2,0,0
5689,4025,1335744,5163291,felony,property,2017-09-18,833,6148186,32.846575342465755,F,Black,2017-02-07,0,0.0,0,0,0
2919,3553,91883,729953,misdemeanor,property,2019-11-04,903,7408614,25.14246575342466,F,Black,2016-02-27,0,0.0,0,0,0
2972,3463,92636,6870865,misdemeanor,property,2016-07-07,896,5155920,56.05479452054794,M,Black,2017-09-19,0,0.0,0,0,0
4057,302,522552,7142595,felony,other,2016-05-10,636,6457126,32.62191780821918,F,White,2016-11-08,0,0.0,0,0,0
5477,4022,1241445,6085694,misdemeanor,property,2017-02-22,732,6213037,27.578082191780823,M,White,2017-01-21,0,0.0,0,0,0
2199,5107,70259,1537886,misdemeanor,drug,2019-05-29,565,2747588,23.843835616438355,M,mixed,2018-11-03,0,0.0,0,0,0
5862,1563,1531743,7606387,misdemeanor,violent,2015-12-31,398,7598842,41.62191780821918,M,Black,2016-01-04,0,0.0,0,0,0
1983,2236,65745,3090155,misdemeanor,drug,2018-09-01,954,2673805,27.67945205479452,M,White,2018-11-19,0,0.0,0,0,0
1895,2944,63048,8116698,misdemeanor,property,2015-07-28,631,6194431,26.27671232876712,F,White,2017-01-26,0,0.0,0,0,0
3429,3207,230959,5028700,misdemeanor,property,2020-09-03,875,3128626,28.09041095890411,M,mixed,2018-08-25,0,0.0,0,0,0
4787,1857,990237,7369223,felony,property,2016-03-09,854,4452127,21.10958904109589,F,Black,2018-01-24,1,0.0,0,0,0
2145,4534,69085,9093157,misdemeanor,other,2014-09-05,749,4131834,48.67671232876712,M,White,2018-03-23,0,0.0,0,0,0
5115,245,1065548,12005589,felony,property,2018-06-30,856,6659898,18.39452054794521,M,White,2016-09-07,1,0.0,2,0,0
4633,1180,932315,6291285,misdemeanor,violent,2016-12-30,870,6386392,22.084931506849315,M,Black,2016-11-26,0,0.0,3,0,0
3661,264,320631,10151988,misdemeanor,violent,2013-09-21,996,6305418,31.63013698630137,M,Black,2016-12-23,0,0.0,0,0,0
107,5150,4741,2938781,misdemeanor,property,2018-09-30,421,4609251,33.49589041095891,M,White,2017-12-21,0,0.0,0,0,0
784,4226,26596,6919821,misdemeanor,property,2016-06-24,137,7370720,46.40547945205479,M,mixed,2016-03-09,0,0.0,0,0,0
5382,1848,1130673,11211066,misdemeanor,drug,2012-09-12,599,7005244,25.65205479452055,M,Black,2016-05-28,0,0.0,1,0,0
1328,5381,46047,2640835,felony,other,2018-11-26,334,7023735,31.136986301369863,M,White,2016-05-23,0,0.0,0,0,0
3093,3423,98350,10218104,misdemeanor,other,2013-08-30,183,4251991,53.772602739726025,M,Black,2018-03-02,0,0.0,1,0,0
2041,847,66936,4334325,felony,violent,2018-02-14,926,4531245,46.2958904109589,M,Black,2018-01-10,1,0.0,0,0,0
3400,3480,226290,7256175,misdemeanor,violent,2016-04-09,538,7256175,33.347945205479455,M,mixed,2016-04-09,0,0.0,0,0,0
6214,5854,2557412,1025700,felony,other,2019-09-06,498,7272789,23.60821917808219,M,Black,2016-04-05,0,0.0,1,0,0
3715,333,324828,10986151,felony,violent,2012-11-30,789,3377463,34.227397260273975,M,Black,2018-07-24,0,0.0,0,0,0
6126,625,2202943,9545427,misdemeanor,other,2014-04-14,525,4763108,48.704109589041096,F,White,2017-11-23,0,0.0,0,0,0
1410,673,48211,3250281,misdemeanor,violent,2018-07-30,843,3250281,34.2,M,White,2018-07-30,0,0.0,0,0,0
428,93,14836,563869,misdemeanor,other,2019-12-05,773,5627332,26.013698630136982,M,White,2017-06-18,0,0.0,0,0,0
5318,5227,1123886,6021815,misdemeanor,other,2017-03-10,667,4973926,25.756164383561643,M,Black,2017-10-22,0,0.0,0,0,0
3053,3930,92826,5959563,misdemeanor,property,2017-03-29,746,6037598,40.84657534246576,M,Black,2017-03-07,0,0.0,0,0,0
4965,2411,1052139,1457513,misdemeanor,drug,2019-06-13,891,6537189,48.367123287671234,M,White,2016-10-14,0,0.0,0,0,0
1763,878,57529,11046794,misdemeanor,drug,2012-11-09,153,7224958,25.56438356164384,M,Black,2016-04-17,0,0.0,0,0,0
1969,3863,65387,7987931,felony,property,2015-09-05,392,7194627,18.813698630136987,M,Black,2016-04-26,0,0.0,0,0,0
136,1518,5400,4031696,misdemeanor,property,2020-07-22,642,4292218,27.21917808219178,M,Black,2018-02-22,0,0.0,0,0,0
5292,5316,1116388,19650,misdemeanor,property,2020-04-28,309,6585372,26.942465753424656,M,Black,2016-09-29,0,0.0,1,0,0
11,1374,1901,7606339,felony,violent,2015-12-31,781,5159413,53.865753424657534,M,mixed,2017-09-18,0,0.0,0,0,0
6147,2778,2293944,6498737,misdemeanor,property,2016-10-25,555,5847419,38.96712328767124,M,Other,2017-04-25,0,0.0,0,0,0
2925,3642,91883,575170,misdemeanor,other,2019-12-04,903,7408614,25.14246575342466,F,Black,2016-02-27,0,0.0,0,0,0
3750,541,336042,9571999,misdemeanor,property,2014-04-04,610,5170311,55.30684931506849,M,White,2017-09-15,0,0.0,0,0,0
4489,1125,909864,9438492,felony,drug,2014-05-21,80,6892870,22.273972602739725,M,Black,2016-07-02,1,0.0,0,0,0
1805,4693,57776,10375507,misdemeanor,drug,2013-07-08,500,7308318,21.936986301369863,M,Black,2016-03-25,0,0.0,1,0,0
3929,528,358458,10770769,misdemeanor,property,2013-02-20,160,6746136,28.85753424657534,M,mixed,2016-08-13,0,0.0,0,0,0
135,1359,5400,9926208,misdemeanor,drug,2013-12-07,642,4292218,27.21917808219178,M,Black,2018-02-22,0,0.0,0,0,0
3506,6452,251820,4204521,misdemeanor,other,2018-03-10,461,4307219,31.624657534246577,M,Black,2018-02-20,0,0.0,0,0,0
5456,2290,1205282,9055812,misdemeanor,drug,2014-09-16,247,6223364,29.28767123287671,F,White,2017-01-18,0,0.0,0,0,0
3470,4369,242203,297958,misdemeanor,other,2020-02-02,829,2472356,20.197260273972603,M,Black,2018-12-29,0,0.0,0,0,0
3522,6046,253477,5894909,misdemeanor,other,2017-04-13,970,7019251,51.3013698630137,M,White,2016-05-24,0,0.0,0,0,0
4793,1049,990371,1287908,misdemeanor,violent,2019-07-16,989,3711442,40.96438356164384,M,Black,2018-05-24,0,0.0,0,0,0
3356,860,210420,674457,misdemeanor,violent,2019-11-14,173,6496625,21.895890410958906,F,Black,2016-10-26,0,0.0,0,0,0
3175,3418,112145,11108325,misdemeanor,property,2012-10-18,466,6939057,22.775342465753425,M,mixed,2016-06-17,0,0.0,0,0,0
3262,6039,145687,5827370,misdemeanor,property,2017-05-01,817,6183350,38.347945205479455,M,Asian,2017-01-30,0,0.0,0,0,0
3385,6124,220893,6278800,misdemeanor,other,2017-01-04,523,7488749,18.24109589041096,F,Black,2016-02-08,0,0.0,0,0,0
3019,6005,92636,8032607,misdemeanor,other,2015-08-22,896,5155920,56.05479452054794,M,Black,2017-09-19,0,0.0,0,0,0
147,2292,6614,7997259,misdemeanor,property,2015-09-02,107,5913001,25.3972602739726,M,White,2017-04-09,0,0.0,1,0,0
4781,1390,989231,6371591,felony,violent,2016-11-30,644,2777894,20.942465753424656,M,Black,2018-10-30,0,0.0,0,0,0
3153,6015,101916,7454027,misdemeanor,other,2016-02-18,504,7278705,25.991780821917807,M,Black,2016-04-03,0,0.0,0,0,0
1837,1116,60273,9730704,felony,violent,2014-02-07,360,7509640,21.56438356164384,F,Black,2016-02-02,1,0.0,0,0,0
4014,2173,456897,8608765,misdemeanor,property,2015-02-19,930,6649145,24.86027397260274,M,Black,2016-09-11,0,0.0,0,0,0
5637,2668,1308319,7334144,misdemeanor,violent,2016-03-18,46,5819314,19.27671232876712,M,Black,2017-05-02,0,0.0,0,0,0
5775,2752,1455195,9204391,misdemeanor,violent,2014-07-30,905,5976675,29.553424657534247,F,White,2017-03-24,0,0.0,0,0,0
6200,3299,2515355,5436833,misdemeanor,property,2017-07-29,824,5436833,27.317808219178083,M,White,2017-07-29,0,0.0,0,0,0
959,6181,27836,4190589,misdemeanor,drug,2018-03-13,576,6766557,36.69041095890411,M,White,2016-08-09,0,0.0,1,0,0
3654,483,320209,4396716,misdemeanor,violent,2018-02-02,986,4507353,35.61369863013699,M,White,2018-01-15,0,0.0,0,0,0
6423,2528,3216126,5975064,misdemeanor,property,2017-03-24,71,5728325,46.04109589041096,M,White,2017-05-26,0,0.0,0,0,0
83,3047,3909,6211285,misdemeanor,property,2017-01-23,935,6370773,47.17260273972602,M,White,2016-12-01,0,0.0,3,0,0
4457,4913,908756,3665026,misdemeanor,other,2018-06-02,350,7027943,35.915068493150685,M,Black,2016-05-21,0,0.0,0,0,0
2163,361,69593,6020372,felony,violent,2017-03-10,988,6166510,35.4,F,mixed,2017-02-03,0,0.0,0,0,0
1824,1324,59002,4714427,misdemeanor,property,2017-11-30,902,4481139,39.21095890410959,M,Black,2018-01-19,0,0.0,0,0,0
2386,5616,75570,622926,misdemeanor,property,2019-11-25,677,4741552,26.2027397260274,M,White,2017-11-28,0,0.0,0,0,0
5910,2982,1602754,8326132,misdemeanor,property,2015-05-22,866,7539079,32.87123287671233,F,Black,2016-01-21,0,0.0,0,0,0
5105,4486,1065449,6747087,misdemeanor,other,2016-08-12,635,6236432,32.635616438356166,M,White,2017-01-13,0,0.0,0,0,0
6438,4429,3243981,7603994,misdemeanor,other,2016-01-02,218,7603993,59.67397260273973,M,White,2016-01-02,0,0.0,0,0,0
917,6403,27558,8126487,misdemeanor,other,2015-07-24,54,4448872,37.512328767123286,M,Black,2018-01-25,0,0.0,1,0,0
542,1721,19626,414074,misdemeanor,violent,2020-01-09,263,4180689,21.15890410958904,F,mixed,2018-03-14,0,0.0,0,0,0
