,Unnamed: 0_x,person_id,arrest_id_x,charge_degree,offense_category,arrest_date_event,Unnamed: 0_y,arrest_id_y,age_at_arrest,sex,race,arrest_date_univ,y,current_charge_felony,num_fel_arrests_last_year
1918,2921,63935,6785233,misdemeanor,other,2016-08-03,341,7021379,29.64109589041096,F,White,2016-05-24,0,0.0,1
643,2906,24391,4884948,misdemeanor,other,2017-11-02,203,5319741,32.3013698630137,M,Black,2017-08-21,0,0.0,0
3981,1882,404843,1559819,misdemeanor,property,2019-05-27,322,3550258,32.032876712328765,M,mixed,2018-06-23,0,0.0,0
1442,772,49472,8379807,felony,violent,2015-05-04,119,7563566,32.298630136986304,M,Black,2016-01-14,1,0.0,0
1539,3168,51504,7041731,misdemeanor,violent,2016-05-18,838,7041731,48.94794520547945,M,Black,2016-05-18,0,0.0,0
4093,5666,533988,6745550,misdemeanor,other,2016-08-14,110,6485726,27.197260273972603,M,White,2016-10-30,0,0.0,0
5502,454,1256556,10235226,felony,violent,2013-08-23,254,6931649,20.413698630136988,M,White,2016-06-20,0,0.0,0
6191,3291,2497447,5560404,felony,violent,2017-07-04,543,5560404,55.80821917808219,F,Black,2017-07-04,0,0.0,0
1883,2899,62440,10573784,misdemeanor,violent,2013-04-30,702,3472322,54.43835616438356,M,White,2018-07-09,0,0.0,1
270,4834,10071,5230775,misdemeanor,other,2017-09-07,967,5792197,21.95890410958904,M,Black,2017-05-09,0,0.0,1
3732,4350,332271,5886184,misdemeanor,violent,2017-04-15,539,5886184,29.42739726027397,M,Black,2017-04-15,0,0.0,0
5111,218,1065548,2977733,misdemeanor,property,2018-09-22,856,6659898,18.39452054794521,M,White,2016-09-07,0,0.0,2
1803,4441,57776,1955138,felony,drug,2019-04-03,500,7308318,21.936986301369863,M,Black,2016-03-25,1,0.0,1
1100,4136,33429,6523146,felony,drug,2016-10-19,535,6523146,24.572602739726022,M,mixed,2016-10-19,0,1.0,0
2460,3999,78499,4314675,misdemeanor,violent,2018-02-19,852,4314675,35.8,M,Black,2018-02-19,0,0.0,0
5712,6265,1352734,3891017,misdemeanor,other,2018-04-22,265,5598626,28.86575342465753,M,White,2017-06-23,0,0.0,0
5782,4480,1463080,7518030,misdemeanor,other,2016-01-30,62,7518030,20.778082191780825,F,White,2016-01-30,0,0.0,0
693,4430,25110,10492266,misdemeanor,other,2013-05-29,449,3787339,22.95616438356164,M,Black,2018-05-10,0,0.0,2
2731,1188,83582,6590238,felony,drug,2016-09-27,842,5186512,21.26027397260274,M,Black,2017-09-13,0,0.0,2
2369,5851,75450,1340657,misdemeanor,property,2019-07-08,81,7462166,53.10410958904109,M,White,2016-02-16,0,0.0,0
5650,2665,1309027,8479969,misdemeanor,drug,2015-04-02,708,3066846,33.394520547945206,M,White,2018-09-06,0,0.0,0
3243,6006,126282,7848536,misdemeanor,other,2015-10-17,3,3573863,36.465753424657535,M,Black,2018-06-20,0,0.0,0
251,1439,9523,3126179,felony,violent,2018-08-26,359,3126179,27.695890410958903,M,Black,2018-08-26,0,1.0,0
1074,60,32790,6060013,misdemeanor,other,2017-03-01,182,6744042,24.991780821917807,M,Black,2016-08-15,0,0.0,0
3702,2078,323098,7064525,misdemeanor,property,2016-05-12,127,5801992,31.42465753424657,M,Black,2017-05-07,0,0.0,0
1841,1772,60273,7509640,misdemeanor,property,2016-02-02,360,7509640,21.56438356164384,F,Black,2016-02-02,0,0.0,0
5306,1694,1119846,6662303,felony,property,2016-09-07,914,7485908,19.312328767123287,M,Black,2016-02-08,1,0.0,3
3301,6172,176762,4308924,misdemeanor,drug,2018-02-20,487,4308924,27.912328767123288,M,Black,2018-02-20,0,0.0,0
1742,932,57265,6291448,misdemeanor,violent,2016-12-30,116,5435848,31.40821917808219,M,Black,2017-07-29,0,0.0,0
1116,6296,33633,4885533,misdemeanor,other,2017-11-02,169,6995174,18.2986301369863,M,mixed,2016-06-01,0,0.0,0
1240,5258,42402,6701775,misdemeanor,other,2016-08-27,476,6701778,32.106849315068494,M,White,2016-08-27,0,0.0,0
947,2594,27836,855041,misdemeanor,violent,2019-10-08,576,6766557,36.69041095890411,M,White,2016-08-09,0,0.0,1
3680,4163,320631,6185123,misdemeanor,property,2017-01-29,996,6305418,31.63013698630137,M,Black,2016-12-23,0,0.0,0
4047,5177,482239,7353795,felony,other,2016-03-14,198,7220104,46.33698630136986,M,White,2016-04-18,1,0.0,3
3855,4010,342986,8324547,felony,violent,2015-05-22,427,3234875,50.80821917808219,M,Black,2018-08-02,1,0.0,2
990,2602,28710,7677297,felony,drug,2015-12-09,486,3904095,20.75068493150685,M,Black,2018-04-19,0,0.0,1
4206,6201,655898,8812274,misdemeanor,property,2014-12-12,670,7481919,19.778082191780825,M,mixed,2016-02-09,0,0.0,1
309,4795,11936,5846392,felony,drug,2017-04-25,20,7158353,60.92602739726028,M,Black,2016-05-05,1,0.0,2
4436,5504,883909,1689196,felony,property,2019-05-07,895,5296171,31.32602739726028,F,White,2017-08-25,0,0.0,1
5644,3245,1308492,2939944,misdemeanor,property,2018-09-30,453,2939945,25.339726027397266,M,White,2018-09-30,0,0.0,0
206,5164,8819,10236092,misdemeanor,other,2013-08-23,877,5059344,42.56438356164384,M,Black,2017-10-05,0,0.0,1
801,6390,26596,7915178,misdemeanor,other,2015-09-28,137,7370720,46.40547945205479,M,mixed,2016-03-09,0,0.0,0
6285,5387,2793559,4387357,felony,other,2018-02-05,147,4662342,45.61643835616438,M,White,2017-12-11,1,1.0,0
1714,859,56946,1531302,misdemeanor,drug,2019-05-30,786,5140950,38.2027397260274,M,Black,2017-09-21,0,0.0,0
6500,6422,3553588,7424662,misdemeanor,other,2016-02-23,574,7424662,29.301369863013697,M,mixed,2016-02-23,0,0.0,0
1655,3378,56090,1052047,misdemeanor,violent,2019-09-01,362,6916269,18.29041095890411,M,White,2016-06-25,0,0.0,0
4016,410,474178,7888850,misdemeanor,drug,2015-10-06,213,5597498,28.304109589041097,M,White,2017-06-23,0,0.0,0
2193,2049,70259,2228272,misdemeanor,property,2019-02-14,565,2747588,23.843835616438355,M,mixed,2018-11-03,0,0.0,0
2924,3637,91883,856722,misdemeanor,property,2019-10-08,903,7408614,25.14246575342466,F,Black,2016-02-27,0,0.0,0
4184,4225,571225,7534580,misdemeanor,drug,2016-01-22,381,6053989,53.654794520547945,M,Black,2017-03-02,0,0.0,0
3608,3786,306374,1310553,misdemeanor,property,2019-07-12,703,4456365,53.26027397260274,F,Asian,2018-01-24,0,0.0,0
2529,259,79024,12008258,misdemeanor,property,2018-09-14,52,6759183,37.75616438356165,M,Black,2016-08-10,0,0.0,0
1261,3309,43443,4437227,felony,violent,2018-01-27,378,5150392,20.756164383561643,M,Black,2017-09-20,1,0.0,1
2306,2771,74677,6355703,misdemeanor,drug,2016-12-09,294,6355703,28.54520547945205,M,White,2016-12-09,0,0.0,0
5548,2654,1295291,7149171,misdemeanor,violent,2016-05-09,347,7149171,37.394520547945206,M,White,2016-05-09,0,0.0,1
4850,1873,1002535,2772776,misdemeanor,property,2018-10-31,388,5559287,23.715068493150685,M,Black,2017-07-04,0,0.0,0
4586,4840,915957,11163905,misdemeanor,other,2012-09-27,70,7206185,48.07671232876712,M,mixed,2016-04-21,0,0.0,0
3008,5983,92636,9036170,misdemeanor,other,2014-09-23,896,5155920,56.05479452054794,M,Black,2017-09-19,0,0.0,0
3063,6018,92826,7253000,misdemeanor,property,2016-04-11,746,6037598,40.84657534246576,M,Black,2017-03-07,0,0.0,0
1238,5256,42402,6701777,misdemeanor,other,2016-08-27,476,6701778,32.106849315068494,M,White,2016-08-27,0,0.0,0
4347,5761,844881,4630648,misdemeanor,other,2017-12-18,938,2939914,22.983561643835618,M,White,2018-09-30,0,0.0,0
934,3767,27785,4280859,misdemeanor,property,2018-02-26,69,4280859,19.4,M,Black,2018-02-26,0,0.0,1
3293,5518,173830,5732444,misdemeanor,other,2017-05-25,900,5732443,28.616438356164384,M,White,2017-05-25,0,0.0,0
3700,2033,323098,3143318,felony,property,2018-08-22,127,5801992,31.42465753424657,M,Black,2017-05-07,1,0.0,0
1991,401,65964,10147169,misdemeanor,drug,2013-09-23,229,6725060,24.34794520547945,M,Black,2016-08-20,0,0.0,1
5031,3029,1060589,600249,misdemeanor,violent,2019-12-02,199,4941565,28.134246575342463,M,Black,2017-10-27,0,0.0,2
2000,4034,65964,1886597,misdemeanor,property,2019-04-15,229,6725060,24.34794520547945,M,Black,2016-08-20,0,0.0,1
1982,2232,65745,2673805,misdemeanor,drug,2018-11-19,954,2673805,27.67945205479452,M,White,2018-11-19,0,0.0,0
4870,1796,1009066,270908,misdemeanor,violent,2020-02-06,67,5067540,20.96712328767123,M,Black,2017-10-04,0,0.0,0
767,3623,26258,6230459,misdemeanor,property,2017-01-17,412,4367944,22.02739726027397,M,Black,2018-02-08,0,0.0,1
5222,5890,1075503,767042,misdemeanor,property,2019-10-26,212,6623957,61.09041095890411,M,Black,2016-09-19,0,0.0,1
1366,21,47273,9853259,felony,violent,2020-07-17,621,7465597,23.38082191780822,M,Black,2016-02-13,0,1.0,0
6409,5657,3192537,5291768,misdemeanor,other,2017-08-26,924,5291769,49.96986301369863,M,White,2017-08-26,0,0.0,0
4237,3885,717027,6303916,felony,other,2016-12-26,174,6303916,35.413698630136984,M,Black,2016-12-26,0,1.0,0
875,6365,27249,10924979,misdemeanor,other,2012-12-22,960,6478529,22.87945205479452,M,Black,2016-11-01,0,0.0,3
4838,1215,1000596,5455518,misdemeanor,violent,2017-07-25,181,5455518,44.77534246575343,M,Black,2017-07-25,0,0.0,0
5416,1845,1137620,9795314,misdemeanor,property,2020-06-02,845,3130830,33.10958904109589,M,Black,2018-08-24,0,0.0,0
5081,1759,1064456,11592211,misdemeanor,drug,2012-05-05,908,2953487,26.27123287671233,M,Black,2018-09-26,0,0.0,0
4045,1991,482239,7220104,misdemeanor,property,2016-04-18,198,7220104,46.33698630136986,M,White,2016-04-18,0,0.0,3
3853,2035,342986,3234875,felony,violent,2018-08-02,427,3234875,50.80821917808219,M,Black,2018-08-02,0,1.0,2
2152,2187,69474,5549603,misdemeanor,violent,2020-09-14,106,6460426,30.30958904109589,F,White,2016-11-07,0,0.0,0
4052,4597,502498,6774612,misdemeanor,other,2016-08-05,26,6774612,24.64383561643836,F,White,2016-08-05,0,0.0,0
5636,2650,1308319,7339504,misdemeanor,other,2016-03-17,46,5819314,19.27671232876712,M,Black,2017-05-02,0,0.0,0
1446,1572,49472,8505058,felony,violent,2015-03-25,119,7563566,32.298630136986304,M,Black,2016-01-14,1,0.0,0
5390,1690,1134813,6993682,felony,violent,2016-06-01,478,5928260,19.339726027397266,M,Black,2017-04-04,1,0.0,6
1250,2893,43143,4414756,felony,property,2018-01-31,971,4414756,35.93150684931507,M,White,2018-01-31,1,0.0,0
4775,824,988645,6030502,misdemeanor,other,2017-03-08,679,6990731,18.816438356164383,M,Black,2016-06-02,0,0.0,0
906,4229,27558,6486806,misdemeanor,property,2016-10-29,54,4448872,37.512328767123286,M,Black,2018-01-25,0,0.0,1
4358,3037,847667,11209793,misdemeanor,violent,2012-09-13,569,5564259,32.27945205479452,F,Black,2017-07-03,0,0.0,0
1732,1298,57158,11463620,misdemeanor,drug,2012-06-16,168,3882249,29.983561643835618,M,Black,2018-04-23,0,0.0,0
5044,3258,1061804,8887488,misdemeanor,drug,2014-11-15,355,7382549,28.82191780821918,M,White,2016-03-07,0,0.0,0
5379,1675,1130673,9273204,misdemeanor,drug,2014-07-07,599,7005244,25.65205479452055,M,Black,2016-05-28,0,0.0,1
5492,5193,1246239,5897554,misdemeanor,other,2017-04-12,109,5897554,20.66575342465753,M,White,2017-04-12,0,0.0,0
4943,5196,1039827,2480180,misdemeanor,other,2018-12-27,361,3839724,22.438356164383563,M,Black,2018-05-01,0,0.0,0
2970,3459,92636,7876758,misdemeanor,property,2015-10-10,896,5155920,56.05479452054794,M,Black,2017-09-19,0,0.0,0
1291,4721,44850,2949062,misdemeanor,drug,2018-09-27,258,3778372,22.284931506849315,M,Black,2018-05-11,0,0.0,0
1581,559,53703,6500631,misdemeanor,violent,2016-10-24,581,6648850,21.15068493150685,M,Black,2016-09-11,0,0.0,1
2140,6170,69058,3734869,misdemeanor,other,2018-05-21,402,7255033,49.24931506849315,F,mixed,2016-04-10,0,0.0,0
4540,1978,911310,6464374,felony,violent,2016-11-05,711,7364521,44.536986301369865,M,Black,2016-03-10,1,0.0,0
4294,4649,725268,4997846,misdemeanor,property,2017-10-17,492,6889724,30.73972602739726,M,mixed,2016-07-05,0,0.0,0
4101,2551,539268,1719120,misdemeanor,property,2020-05-19,626,3993384,44.24383561643835,M,White,2018-04-05,0,0.0,0
755,4351,26152,5111103,misdemeanor,violent,2017-09-27,671,4957370,27.528767123287672,M,Black,2017-10-24,0,0.0,1
3146,4200,101916,9718685,misdemeanor,property,2014-02-12,504,7278705,25.991780821917807,M,Black,2016-04-03,0,0.0,0
1782,4027,57732,5844042,felony,violent,2017-04-26,101,5844042,26.22739726027397,M,Black,2017-04-26,0,1.0,0
3112,3817,98350,10311123,misdemeanor,other,2013-07-31,183,4251991,53.772602739726025,M,Black,2018-03-02,0,0.0,1
3524,6233,253477,7499022,misdemeanor,other,2016-02-05,970,7019251,51.3013698630137,M,White,2016-05-24,0,0.0,0
2264,5276,72764,160417,felony,property,2020-02-29,885,6163577,22.72054794520548,F,Black,2017-02-03,0,0.0,3
2267,5460,72764,1790401,misdemeanor,property,2019-05-02,885,6163577,22.72054794520548,F,Black,2017-02-03,0,0.0,3
540,1278,19626,4180689,felony,violent,2018-03-14,263,4180689,21.15890410958904,F,mixed,2018-03-14,1,0.0,0
1478,27,50827,3109728,felony,other,2018-08-29,716,5665899,21.778082191780825,M,Black,2017-06-08,0,0.0,3
2014,3879,66046,6947576,misdemeanor,property,2016-06-15,909,5057571,24.473972602739725,M,Black,2017-10-06,0,0.0,0
723,5425,25523,5544127,misdemeanor,other,2017-07-06,314,5666449,29.742465753424657,M,Black,2017-06-08,0,0.0,0
6066,5267,1804725,5564860,misdemeanor,other,2017-07-02,806,5564862,25.945205479452056,M,White,2017-07-02,0,0.0,0
6097,557,2106053,6476446,misdemeanor,property,2016-11-01,357,6397938,47.74520547945205,F,White,2016-11-21,0,0.0,1
2819,4919,85446,3407482,misdemeanor,other,2018-07-18,778,6604737,18.117808219178084,M,Black,2016-09-22,0,0.0,2
2823,1236,85529,6161824,misdemeanor,property,2017-02-04,734,6161824,19.575342465753423,M,Black,2017-02-04,0,0.0,2
1614,607,55112,3350822,misdemeanor,violent,2020-07-05,225,7200043,46.46849315068493,M,White,2016-04-23,0,0.0,0
6242,3114,2579110,6362219,misdemeanor,drug,2016-12-08,484,6362220,23.04383561643836,M,Black,2016-12-08,0,0.0,0
559,204,20010,6983711,misdemeanor,drug,2016-06-04,600,2594291,41.0958904109589,M,White,2018-12-04,0,0.0,0
526,4390,17881,4612306,felony,other,2017-12-20,753,4771776,31.526027397260275,M,Black,2017-11-21,0,0.0,2
173,1346,8089,10017985,misdemeanor,other,2013-11-10,586,4652942,22.35890410958904,M,Black,2017-12-12,0,0.0,0
5897,1424,1588377,4998162,felony,drug,2017-10-17,893,4998162,21.09315068493151,M,Black,2017-10-17,0,0.0,0
5925,5487,1609935,7395385,misdemeanor,other,2016-03-02,406,7395386,41.40547945205479,,,2016-03-02,0,0.0,0
2669,1212,82486,7544095,felony,other,2016-01-19,186,5256465,25.63013698630137,M,Black,2017-09-01,0,0.0,3
2978,3476,92636,7194554,misdemeanor,property,2016-04-26,896,5155920,56.05479452054794,M,Black,2017-09-19,0,0.0,0
1050,2431,32255,5762230,felony,property,2017-05-17,984,5773028,42.42191780821918,F,White,2017-05-15,1,0.0,1
2946,6072,92254,562584,misdemeanor,property,2019-12-06,413,4354694,25.13150684931507,M,Black,2018-02-11,0,0.0,0
2936,3442,92254,8638771,misdemeanor,property,2015-02-08,413,4354694,25.13150684931507,M,Black,2018-02-11,0,0.0,0
504,1179,15930,6933842,misdemeanor,violent,2016-06-19,335,4079940,26.504109589041096,M,Black,2018-03-31,0,0.0,0
6361,4055,3088723,7026991,misdemeanor,property,2016-05-22,149,7026991,20.778082191780825,M,Black,2016-05-22,0,0.0,0
1789,891,57776,10809526,misdemeanor,drug,2013-02-06,500,7308318,21.936986301369863,M,Black,2016-03-25,0,0.0,1
3508,6470,251820,3571597,misdemeanor,other,2018-06-21,461,4307219,31.624657534246577,M,Black,2018-02-20,0,0.0,0
2443,2753,77608,8792750,misdemeanor,property,2014-12-18,934,4613060,36.35890410958904,F,White,2017-12-20,0,0.0,1
1426,5043,48528,6067215,misdemeanor,other,2017-02-27,155,3851361,25.53972602739726,M,White,2018-04-29,0,0.0,0
1846,1384,60332,7885947,felony,other,2015-10-07,693,4552038,25.438356164383563,M,Black,2018-01-05,0,0.0,3
5009,2969,1059734,6171438,misdemeanor,drug,2017-02-02,308,6984750,27.78904109589041,F,Black,2016-06-04,0,0.0,0
3742,370,336042,4202153,misdemeanor,other,2018-03-11,610,5170311,55.30684931506849,M,White,2017-09-15,0,0.0,0
3496,1722,247459,4298564,felony,violent,2018-02-21,432,4852731,22.10684931506849,M,Black,2017-11-08,1,1.0,3
1494,816,50867,6146375,felony,violent,2017-02-07,944,5473408,20.72876712328767,M,Black,2017-07-21,1,0.0,1
4007,1952,451627,9650515,felony,property,2014-03-10,293,6724161,44.64109589041096,M,Black,2016-08-21,0,0.0,1
4214,3853,670782,7678240,misdemeanor,property,2015-12-09,105,7255049,25.084931506849315,M,Black,2016-04-10,0,0.0,1
3729,1199,329378,6316765,misdemeanor,violent,2016-12-20,787,6316765,21.457534246575342,M,Black,2016-12-20,0,0.0,0
3431,3491,230959,5389656,misdemeanor,property,2017-08-08,875,3128626,28.09041095890411,M,mixed,2018-08-25,0,0.0,0
6029,5702,1779141,7636434,misdemeanor,other,2015-12-20,998,7500144,61.42191780821918,M,White,2016-02-05,0,0.0,0
2276,4422,73796,4779682,misdemeanor,other,2017-11-20,710,5195856,30.24383561643836,M,Black,2017-09-12,0,0.0,0
5326,5225,1124386,4598396,felony,drug,2017-12-24,399,6928740,19.56164383561644,M,Black,2016-06-21,0,0.0,1
6348,6299,3054080,6186376,misdemeanor,property,2017-01-28,124,6676974,23.698630136986303,F,mixed,2016-09-02,0,0.0,0
5952,2252,1610763,7530645,misdemeanor,violent,2016-01-26,840,5330582,36.07945205479452,M,Black,2017-08-19,0,0.0,0
4209,3869,667567,6835425,misdemeanor,property,2016-07-18,192,6835425,50.54246575342466,M,Black,2016-07-18,0,0.0,0
3134,3902,100614,5111848,misdemeanor,property,2017-09-27,665,5111848,25.375342465753423,F,Black,2017-09-27,0,0.0,0
6175,3236,2455042,5469978,misdemeanor,property,2017-07-24,932,5469978,51.64657534246575,M,Black,2017-07-24,0,0.0,0
3252,2939,145687,11198076,misdemeanor,violent,2012-09-16,817,6183350,38.347945205479455,M,Asian,2017-01-30,0,0.0,0
3615,3914,311707,6106630,misdemeanor,other,2017-02-16,641,6106630,35.1945205479452,M,Black,2017-02-16,0,0.0,0
4288,2956,725268,3714797,misdemeanor,drug,2018-05-24,492,6889724,30.73972602739726,M,mixed,2016-07-05,0,0.0,0
5018,4454,1059734,27572074,misdemeanor,other,2012-02-24,308,6984750,27.78904109589041,F,Black,2016-06-04,0,0.0,0
1573,1069,51883,11282530,felony,violent,2012-08-18,752,5828497,25.980821917808218,M,mixed,2017-04-30,0,0.0,0
3691,273,323098,8413282,misdemeanor,property,2015-04-21,127,5801992,31.42465753424657,M,Black,2017-05-07,0,0.0,0
2220,343,72764,5776412,misdemeanor,property,2017-05-13,885,6163577,22.72054794520548,F,Black,2017-02-03,0,0.0,3
3638,627,318135,7675597,misdemeanor,other,2015-12-09,995,6935981,34.8054794520548,M,White,2016-06-17,0,0.0,1
4420,5325,883298,6080238,misdemeanor,other,2017-02-23,4,5502020,18.54794520547945,M,White,2017-07-16,0,0.0,0
1701,4855,56410,10717719,misdemeanor,other,2013-03-11,741,4937826,33.4027397260274,M,Black,2017-10-27,0,0.0,0
1081,5992,33016,9283658,misdemeanor,other,2014-07-03,43,6443817,28.084931506849315,F,mixed,2016-11-13,0,0.0,0
1932,2926,64098,4137363,misdemeanor,other,2018-03-23,612,4596524,29.213698630136985,F,White,2017-12-26,0,0.0,1
3881,3975,344444,10700802,misdemeanor,property,2013-03-17,270,4865164,27.265753424657536,M,Black,2017-11-06,0,0.0,1
3811,576,339988,5787038,misdemeanor,property,2017-05-10,139,5998375,56.57534246575342,M,,2017-03-17,0,0.0,0
3684,4665,320631,449977,misdemeanor,property,2020-01-01,996,6305418,31.63013698630137,M,Black,2016-12-23,0,0.0,0
2414,5581,76733,4951814,misdemeanor,property,2017-10-25,48,4573842,27.47945205479452,F,White,2017-12-30,0,0.0,0
1902,2928,63188,2136815,misdemeanor,drug,2019-03-05,990,5775746,18.78904109589041,M,Black,2017-05-14,0,0.0,0
5663,2243,1309468,7305952,misdemeanor,property,2016-03-27,287,7307171,35.24931506849315,F,White,2016-03-26,0,0.0,0
1091,4102,33253,11302290,misdemeanor,property,2012-08-13,649,4284534,24.306849315068494,M,Black,2018-02-25,0,0.0,0
5338,5113,1127005,9094126,misdemeanor,other,2014-09-05,234,3052452,52.342465753424655,M,White,2018-09-08,0,0.0,0
5046,3294,1061804,5595372,misdemeanor,drug,2017-06-24,355,7382549,28.82191780821918,M,White,2016-03-07,0,0.0,0
4065,6225,525326,9725966,felony,other,2014-02-10,77,7213308,61.583561643835615,M,White,2016-04-19,0,0.0,0
5922,3071,1609935,9299163,misdemeanor,other,2014-06-30,406,7395386,41.40547945205479,,,2016-03-02,0,0.0,0
2750,3652,84027,11185338,misdemeanor,drug,2012-09-20,607,2680535,39.26849315068493,M,Black,2018-11-18,0,0.0,1
5395,1724,1134813,4430539,felony,property,2018-01-29,699,7159070,18.42465753424657,M,Black,2016-05-05,1,0.0,6
4518,4864,910635,9380166,misdemeanor,other,2014-06-02,841,4973877,61.01643835616439,M,Black,2017-10-22,0,0.0,0
3576,5446,275082,50114,misdemeanor,property,2020-04-07,303,3083081,48.989041095890414,M,Black,2018-09-04,0,0.0,0
2914,6086,91724,6082346,misdemeanor,other,2017-02-23,618,5143947,29.24109589041096,M,Black,2017-09-21,0,0.0,0
3373,3622,217338,5591945,felony,other,2017-06-26,8,5591945,63.69315068493151,F,Black,2017-06-26,0,1.0,0
1192,2114,38681,3226110,misdemeanor,property,2018-08-04,801,4546237,41.66301369863014,F,White,2018-01-08,0,0.0,0
1289,5151,44351,4130120,misdemeanor,property,2018-03-24,262,4130120,27.8054794520548,F,Black,2018-03-24,0,0.0,0
3466,6165,239629,3261414,misdemeanor,drug,2018-07-29,547,5585793,27.71780821917808,M,Black,2017-06-27,0,0.0,1
4203,3836,637495,9036262,felony,violent,2014-09-23,520,4521188,23.410958904109588,M,Black,2018-01-12,0,0.0,1
